,8,16,32,64,128,256,512,1024,2048,4096
120,14.0,41.0,237.0,503.0,14176.0,39463.0,251284.0,388676.0,2930802.0,11031034.0
121,7.0,135.0,122.0,827.0,2193.0,34558.0,62134.0,192437.0,288700.0,1472333.0
122,20.0,20.0,280.0,2733.0,20288.0,9518.0,32223.0,850902.0,178044.0,7828973.0
123,10.0,50.0,316.0,523.0,3283.0,30093.0,76864.0,303708.0,817121.0,2168009.0
124,11.0,55.0,412.0,525.0,11670.0,32406.0,11231.0,65129.0,322439.0,5232967.0
125,20.0,146.0,178.0,263.0,3191.0,24030.0,23607.0,789302.0,609871.0,6730451.0
126,11.0,47.0,252.0,725.0,2941.0,5329.0,40180.0,296304.0,777811.0,3129475.0
127,7.0,119.0,337.0,233.0,2397.0,5055.0,116680.0,522016.0,5188161.0,1941931.0
128,6.0,31.0,97.0,553.0,1412.0,11584.0,34276.0,459528.0,412366.0,8970859.0
129,6.0,82.0,104.0,533.0,2280.0,19533.0,28807.0,145274.0,409058.0,2020583.0
130,7.0,8.0,71.0,207.0,4416.0,6999.0,131031.0,164433.0,178375.0,4954174.0
131,8.0,27.0,373.0,910.0,2225.0,10060.0,19661.0,92383.0,1405944.0,1011610.0
132,11.0,8.0,207.0,492.0,1104.0,10648.0,154830.0,290157.0,549408.0,4414407.0
133,17.0,103.0,108.0,439.0,5923.0,17312.0,144564.0,72088.0,799198.0,3438602.0
134,13.0,66.0,285.0,541.0,19791.0,40831.0,30508.0,118310.0,139847.0,2185124.0
135,14.0,44.0,154.0,3071.0,7938.0,17969.0,170267.0,266707.0,208417.0,2139450.0
136,21.0,12.0,146.0,1573.0,771.0,20389.0,138747.0,90100.0,3187799.0,1713033.0
137,4.0,150.0,91.0,3528.0,3193.0,14123.0,198599.0,58218.0,750424.0,15025589.0
138,19.0,50.0,115.0,1460.0,4863.0,1861.0,17347.0,237450.0,898600.0,6126909.0
139,4.0,12.0,73.0,502.0,1330.0,16647.0,19372.0,400816.0,1388375.0,2407416.0
140,6.0,30.0,97.0,216.0,2798.0,3209.0,32491.0,696291.0,545742.0,656877.0
141,4.0,28.0,55.0,467.0,1672.0,3233.0,79430.0,411697.0,1401735.0,10738608.0
142,7.0,45.0,106.0,876.0,4373.0,20818.0,31187.0,297225.0,529865.0,4140819.0
143,25.0,31.0,213.0,2032.0,2860.0,12873.0,19934.0,176510.0,1147905.0,6850107.0
144,6.0,86.0,119.0,1257.0,9193.0,5418.0,40841.0,144342.0,2463572.0,5669616.0
145,13.0,30.0,211.0,1978.0,1422.0,58469.0,37084.0,48250.0,2788064.0,3104894.0
146,22.0,154.0,138.0,1379.0,3980.0,8795.0,72135.0,109408.0,318122.0,1758351.0
147,21.0,12.0,86.0,2945.0,9708.0,71334.0,75877.0,124784.0,644522.0,4450769.0
148,6.0,26.0,240.0,743.0,6206.0,2401.0,10148.0,222493.0,565583.0,2299760.0
149,15.0,40.0,86.0,559.0,2042.0,12646.0,46275.0,67595.0,1503771.0,1168387.0
150,19.0,16.0,182.0,1379.0,3812.0,23908.0,49708.0,630819.0,1374859.0,1565974.0
151,29.0,30.0,212.0,1390.0,24136.0,4311.0,13644.0,121894.0,477884.0,11496917.0
152,4.0,180.0,38.0,666.0,3346.0,23378.0,122526.0,40700.0,1225977.0,4607604.0
153,13.0,163.0,87.0,2086.0,3858.0,4040.0,103653.0,66400.0,157066.0,1672280.0
154,37.0,40.0,518.0,1711.0,6869.0,21212.0,24817.0,150167.0,3982998.0,1052389.0
155,18.0,26.0,242.0,933.0,2676.0,49194.0,53524.0,546630.0,386966.0,3761279.0
156,7.0,30.0,89.0,308.0,11140.0,3279.0,30298.0,460181.0,1620750.0,5181124.0
157,4.0,52.0,380.0,786.0,5529.0,17757.0,72391.0,92588.0,923975.0,1006536.0
158,6.0,160.0,386.0,1468.0,850.0,21534.0,12692.0,103160.0,545047.0,7562075.0
159,36.0,85.0,182.0,672.0,4436.0,7450.0,258548.0,479485.0,1615402.0,5383862.0
160,11.0,14.0,98.0,248.0,3750.0,13306.0,17961.0,45034.0,422541.0,2745667.0
161,13.0,35.0,93.0,321.0,4054.0,59321.0,120061.0,273895.0,1270431.0,2043891.0
162,27.0,37.0,380.0,221.0,833.0,18214.0,26782.0,117581.0,236310.0,902302.0
163,32.0,51.0,701.0,218.0,3960.0,23859.0,46274.0,165921.0,254959.0,5363961.0
164,8.0,17.0,200.0,1167.0,1624.0,21769.0,187132.0,223922.0,4333947.0,1411672.0
165,17.0,22.0,187.0,2405.0,1838.0,3274.0,26018.0,519376.0,704557.0,2390795.0
166,4.0,53.0,170.0,1217.0,1811.0,12493.0,55635.0,158355.0,689373.0,4515430.0
167,11.0,17.0,89.0,623.0,769.0,6370.0,96563.0,99984.0,619276.0,5732731.0
168,12.0,37.0,319.0,615.0,1289.0,8356.0,66478.0,333337.0,463994.0,8566746.0
169,6.0,32.0,347.0,1867.0,4784.0,11461.0,55304.0,172817.0,301932.0,1618590.0
170,9.0,43.0,452.0,3441.0,2296.0,5650.0,44548.0,187980.0,563451.0,3388276.0
171,13.0,21.0,342.0,413.0,3640.0,1469.0,233624.0,47407.0,846986.0,3050796.0
172,8.0,134.0,1339.0,1128.0,895.0,21099.0,41331.0,181058.0,1292732.0,1496648.0
173,16.0,45.0,83.0,455.0,2433.0,3420.0,397284.0,146382.0,484163.0,7284727.0
174,6.0,12.0,710.0,436.0,2244.0,20346.0,36028.0,682995.0,209216.0,5262474.0
175,4.0,37.0,146.0,2498.0,9124.0,3136.0,38512.0,259369.0,587109.0,6203252.0
176,4.0,20.0,132.0,198.0,2365.0,6103.0,40652.0,615501.0,1258679.0,5947792.0
177,4.0,62.0,84.0,790.0,1516.0,10672.0,17919.0,112581.0,375220.0,1532828.0
178,14.0,8.0,1248.0,3116.0,4388.0,34317.0,28883.0,160200.0,1270460.0,2192915.0
179,4.0,14.0,152.0,797.0,1159.0,10327.0,29803.0,148944.0,1270276.0,4335539.0
180,14.0,10.0,713.0,622.0,15004.0,5789.0,134287.0,145158.0,472867.0,948201.0
181,7.0,57.0,88.0,481.0,2273.0,6113.0,12741.0,821079.0,705998.0,4003260.0
182,5.0,48.0,478.0,581.0,1960.0,67814.0,119411.0,524927.0,1438968.0,3850306.0
183,30.0,50.0,512.0,883.0,1358.0,11222.0,98592.0,165853.0,1548640.0,2081459.0
184,18.0,75.0,171.0,213.0,1240.0,2194.0,45027.0,578583.0,2116348.0,2859921.0
185,23.0,68.0,180.0,366.0,7816.0,23329.0,33489.0,124120.0,927936.0,5896247.0
186,23.0,16.0,330.0,2215.0,426.0,5317.0,26360.0,47575.0,581837.0,9336552.0
187,4.0,56.0,97.0,825.0,3351.0,2944.0,37928.0,379554.0,1327287.0,3124909.0
188,59.0,35.0,310.0,407.0,3831.0,4754.0,79763.0,161776.0,1748813.0,10961241.0
189,10.0,107.0,275.0,576.0,10792.0,10737.0,35541.0,68811.0,1202360.0,1070403.0
190,8.0,87.0,79.0,1127.0,3804.0,12531.0,67303.0,246791.0,1120252.0,3526445.0
191,12.0,57.0,261.0,689.0,8445.0,17753.0,33804.0,71520.0,1822712.0,1766253.0
192,11.0,48.0,166.0,2086.0,3990.0,11621.0,68013.0,206668.0,370205.0,1951188.0
193,5.0,41.0,175.0,1819.0,2025.0,11265.0,38729.0,78466.0,384649.0,3347902.0
194,17.0,35.0,1000.0,2323.0,594.0,9829.0,58761.0,240293.0,987450.0,2131637.0
195,17.0,37.0,51.0,1048.0,5112.0,19717.0,168558.0,391942.0,694466.0,971069.0
196,15.0,21.0,370.0,2356.0,3016.0,14622.0,22980.0,357205.0,1341308.0,8197328.0
197,8.0,80.0,316.0,524.0,1228.0,33609.0,184687.0,250660.0,278409.0,8346230.0
198,10.0,10.0,324.0,740.0,4428.0,45385.0,33315.0,170721.0,167392.0,909055.0
199,14.0,10.0,407.0,567.0,2297.0,12201.0,29300.0,780956.0,325102.0,2388234.0
